COMMENT,,IV:I,Logic 1,,IV:I.DATA[2].2,
COMMENT,,IV:I,Logic 2,,IV:I.DATA[2].3,
COMMENT,,IV:I,Logic 3,,IV:I.DATA[2].4,
COMMENT,,IV:I,Logic 4,,IV:I.DATA[2].5,
COMMENT,,IV:I,Overall judgment NG,,IV:I.DATA[2].6,
COMMENT,,IV:I,Reserved,,IV:I.DATA[2].7,
COMMENT,,IV:I,Reserved,,IV:I.DATA[2].8,
COMMENT,,IV:I,Reserved,,IV:I.DATA[2].9,
COMMENT,,IV:I,Reserved,,IV:I.DATA[2].10,
COMMENT,,IV:I,Reserved,,IV:I.DATA[2].11,
COMMENT,,IV:I,Reserved,,IV:I.DATA[2].12,
COMMENT,,IV:I,Reserved,,IV:I.DATA[2].13,
COMMENT,,IV:I,Reserved,,IV:I.DATA[2].14,
COMMENT,,IV:I,Reserved,,IV:I.DATA[2].15,
COMMENT,,IV:I,Tool 1,,IV:I.DATA[3].0,
COMMENT,,IV:I,Tool 2,,IV:I.DATA[3].1,
COMMENT,,IV:I,Tool 3,,IV:I.DATA[3].2,
COMMENT,,IV:I,Tool 4,,IV:I.DATA[3].3,
COMMENT,,IV:I,Tool 5,,IV:I.DATA[3].4,
COMMENT,,IV:I,Tool 6,,IV:I.DATA[3].5,
COMMENT,,IV:I,Tool 7,,IV:I.DATA[3].6,
COMMENT,,IV:I,Tool 8,,IV:I.DATA[3].7,
COMMENT,,IV:I,Tool 9,,IV:I.DATA[3].8,
COMMENT,,IV:I,Tool 10,,IV:I.DATA[3].9,
COMMENT,,IV:I,Tool 11,,IV:I.DATA[3].10,
COMMENT,,IV:I,Tool 12,,IV:I.DATA[3].11,
COMMENT,,IV:I,Tool 13,,IV:I.DATA[3].12,
COMMENT,,IV:I,Tool 14,,IV:I.DATA[3].13,
COMMENT,,IV:I,Tool 15,,IV:I.DATA[3].14,
COMMENT,,IV:I,Tool 16,,IV:I.DATA[3].15,
COMMENT,,IV:I,Error Number,,IV:I.DATA[4],
COMMENT,,IV:I,Warning Number,,IV:I.DATA[5],
COMMENT,,IV:I,Number of remaining buffers,,IV:I.DATA[6],
COMMENT,,IV:I,Checksum,,IV:I.DATA[7],
COMMENT,,IV:I,Current Program Number,,IV:I.DATA[8],
COMMENT,,IV:I,Program Number during judgment,,IV:I.DATA[9],
COMMENT,,IV:I,Result Number,,IV:I.DATA[10],
COMMENT,,IV:I,Process time,,IV:I.DATA[11],
COMMENT,,IV:I,Process time MAX,,IV:I.DATA[12],
COMMENT,,IV:I,Process time MIN,,IV:I.DATA[13],
COMMENT,,IV:I,Process time AVE,,IV:I.DATA[14],
COMMENT,,IV:I,Reserved,,IV:I.DATA[15],
COMMENT,,IV:I,Number of triggers,,IV:I.DATA[16],
COMMENT,,IV:I,Number of triggers,,IV:I.DATA[17],
COMMENT,,IV:I,Number of OKs,,IV:I.DATA[18],
COMMENT,,IV:I,Number of OKs,,IV:I.DATA[19],
COMMENT,,IV:I,Number of NGs,,IV:I.DATA[20],
COMMENT,,IV:I,Number of NGs,,IV:I.DATA[21],
COMMENT,,IV:I,Number of trigger errors,,IV:I.DATA[22],
COMMENT,,IV:I,Number of trigger errors,,IV:I.DATA[23],
COMMENT,,IV:I,Reserved,,IV:I.DATA[24],
COMMENT,,IV:I,Reserved,,IV:I.DATA[25],
COMMENT,,IV:I,Position adjustment score,,IV:I.DATA[26],
COMMENT,,IV:I,Position adjustment score MAX,,IV:I.DATA[27],
COMMENT,,IV:I,Position adjustment score MIN,,IV:I.DATA[28],
COMMENT,,IV:I,Position adjustment score Lower Limit,,IV:I.DATA[29],
COMMENT,,IV:I,Reserved,,IV:I.DATA[30],
COMMENT,,IV:I,Reserved,,IV:I.DATA[31],
COMMENT,,IV:I,Reserved,,IV:I.DATA[32],
COMMENT,,IV:I,Reserved,,IV:I.DATA[33],
COMMENT,,IV:I,Reserved,,IV:I.DATA[34],
COMMENT,,IV:I,Reserved,,IV:I.DATA[35],
COMMENT,,IV:I,Tool 1 score,,IV:I.DATA[36],
COMMENT,,IV:I,Tool 1 score MAX (other than OCR tool) / Tool 1 score MIN (for the OCR tool),,IV:I.DATA[37],
COMMENT,,IV:I,Tool 1 score MIN (other than OCR tool) / Tool 1 text read #1 to 2 (for the OCR tool),,IV:I.DATA[38],
COMMENT,,IV:I,Tool 1 score Lower Limit  (other than OCR tool) / Tool 1 text read #3 to 4 (for the OCR tool),,IV:I.DATA[39],
COMMENT,,IV:I,Tool 1 score Upper Limit  (other than OCR tool) / Tool 1 text read #5 to 6 (for the OCR tool),,IV:I.DATA[40],
COMMENT,,IV:I,Tool 1 decimal point position (other than OCR tool) / Tool 1 text read #7 to 8 (for the OCR tool),,IV:I.DATA[41],
COMMENT,,IV:I,Tool 1 pitch present value MAX (other than OCR tool) / Tool 1 text read #9 to 10 (for the OCR tool),,IV:I.DATA[42],
COMMENT,,IV:I,Tool 1 pitch present value MIN (other than OCR tool) / Tool 1 text read #11 to 12 (for the OCR tool),,IV:I.DATA[43],
COMMENT,,IV:I,Tool 1 number of pitches (other than OCR tool) / Tool 1 text read #13 to 14 (for the OCR tool),,IV:I.DATA[44],
COMMENT,,IV:I,Reserved (other than OCR tool) / Tool 1 text read #15 to 16 (for the OCR tool),,IV:I.DATA[45],
COMMENT,,IV:I,Tool 2 score,,IV:I.DATA[46],
COMMENT,,IV:I,Tool 2 score MAX (other than OCR tool) / Tool 2 score MIN (for the OCR tool),,IV:I.DATA[47],
COMMENT,,IV:I,Tool 2 score MIN (other than OCR tool) / Tool 2 text read #1 to 2 (for the OCR tool),,IV:I.DATA[48],
COMMENT,,IV:I,Tool 2 score Lower Limit  (other than OCR tool) / Tool 2 text read #3 to 4 (for the OCR tool),,IV:I.DATA[49],
COMMENT,,IV:I,Tool 2 score Upper Limit  (other than OCR tool) / Tool 2 text read #5 to 6 (for the OCR tool),,IV:I.DATA[50],
COMMENT,,IV:I,Tool 2 decimal point position (other than OCR tool) / Tool 2 text read #7 to 8 (for the OCR tool),,IV:I.DATA[51],
COMMENT,,IV:I,Tool 2 pitch present value MAX (other than OCR tool) / Tool 2 text read #9 to 10 (for the OCR tool),,IV:I.DATA[52],
COMMENT,,IV:I,Tool 2 pitch present value MIN (other than OCR tool) / Tool 2 text read #11 to 12 (for the OCR tool),,IV:I.DATA[53],
COMMENT,,IV:I,Tool 2 number of pitches (other than OCR tool) / Tool 2 text read #13 to 14 (for the OCR tool),,IV:I.DATA[54],
COMMENT,,IV:I,Reserved (other than OCR tool) / Tool 2 text read #15 to 16 (for the OCR tool),,IV:I.DATA[55],
COMMENT,,IV:I,Tool 3 score,,IV:I.DATA[56],
COMMENT,,IV:I,Tool 3 score MAX (other than OCR tool) / Tool 3 score MIN (for the OCR tool),,IV:I.DATA[57],
COMMENT,,IV:I,Tool 3 score MIN (other than OCR tool) / Tool 3 text read #1 to 2 (for the OCR tool),,IV:I.DATA[58],
COMMENT,,IV:I,Tool 3 score Lower Limit  (other than OCR tool) / Tool 3 text read #3 to 4 (for the OCR tool),,IV:I.DATA[59],
COMMENT,,IV:I,Tool 3 score Upper Limit  (other than OCR tool) / Tool 3 text read #5 to 6 (for the OCR tool),,IV:I.DATA[60],
COMMENT,,IV:I,Tool 3 decimal point position (other than OCR tool) / Tool 3 text read #7 to 8 (for the OCR tool),,IV:I.DATA[61],
COMMENT,,IV:I,Tool 3 pitch present value MAX (other than OCR tool) / Tool 3 text read #9 to 10 (for the OCR tool),,IV:I.DATA[62],
COMMENT,,IV:I,Tool 3 pitch present value MIN (other than OCR tool) / Tool 3 text read #11 to 12 (for the OCR tool),,IV:I.DATA[63],
COMMENT,,IV:I,Tool 3 number of pitches (other than OCR tool) / Tool 3 text read #13 to 14 (for the OCR tool),,IV:I.DATA[64],
COMMENT,,IV:I,Reserved (other than OCR tool) / Tool 3 text read #15 to 16 (for the OCR tool),,IV:I.DATA[65],
COMMENT,,IV:I,Tool 4 score,,IV:I.DATA[66],
COMMENT,,IV:I,Tool 4 score MAX (other than OCR tool) / Tool 4 score MIN (for the OCR tool),,IV:I.DATA[67],
COMMENT,,IV:I,Tool 4 score MIN (other than OCR tool) / Tool 4 text read #1 to 2 (for the OCR tool),,IV:I.DATA[68],
COMMENT,,IV:I,Tool 4 score Lower Limit  (other than OCR tool) / Tool 4 text read #3 to 4 (for the OCR tool),,IV:I.DATA[69],
COMMENT,,IV:I,Tool 4 score Upper Limit  (other than OCR tool) / Tool 4 text read #5 to 6 (for the OCR tool),,IV:I.DATA[70],
COMMENT,,IV:I,Tool 4 decimal point position (other than OCR tool) / Tool 4 text read #7 to 8 (for the OCR tool),,IV:I.DATA[71],
COMMENT,,IV:I,Tool 4 pitch present value MAX (other than OCR tool) / Tool 4 text read #9 to 10 (for the OCR tool),,IV:I.DATA[72],
COMMENT,,IV:I,Tool 4 pitch present value MIN (other than OCR tool) / Tool 4 text read #11 to 12 (for the OCR tool),,IV:I.DATA[73],
COMMENT,,IV:I,Tool 4 number of pitches (other than OCR tool) / Tool 4 text read #13 to 14 (for the OCR tool),,IV:I.DATA[74],
COMMENT,,IV:I,Reserved (other than OCR tool) / Tool 4 text read #15 to 16 (for the OCR tool),,IV:I.DATA[75],
COMMENT,,IV:I,Tool 5 score,,IV:I.DATA[76],
COMMENT,,IV:I,Tool 5 score MAX (other than OCR tool) / Tool 5 score MIN (for the OCR tool),,IV:I.DATA[77],
COMMENT,,IV:I,Tool 5 score MIN (other than OCR tool) / Tool 5 text read #1 to 2 (for the OCR tool),,IV:I.DATA[78],
COMMENT,,IV:I,Tool 5 score Lower Limit  (other than OCR tool) / Tool 5 text read #3 to 4 (for the OCR tool),,IV:I.DATA[79],
COMMENT,,IV:I,Tool 5 score Upper Limit  (other than OCR tool) / Tool 5 text read #5 to 6 (for the OCR tool),,IV:I.DATA[80],
COMMENT,,IV:I,Tool 5 decimal point position (other than OCR tool) / Tool 5 text read #7 to 8 (for the OCR tool),,IV:I.DATA[81],
COMMENT,,IV:I,Tool 5 pitch present value MAX (other than OCR tool) / Tool 5 text read #9 to 10 (for the OCR tool),,IV:I.DATA[82],
COMMENT,,IV:I,Tool 5 pitch present value MIN (other than OCR tool) / Tool 5 text read #11 to 12 (for the OCR tool),,IV:I.DATA[83],
COMMENT,,IV:I,Tool 5 number of pitches (other than OCR tool) / Tool 5 text read #13 to 14 (for the OCR tool),,IV:I.DATA[84],
COMMENT,,IV:I,Reserved (other than OCR tool) / Tool 5 text read #15 to 16 (for the OCR tool),,IV:I.DATA[85],
COMMENT,,IV:I,Tool 6 score,,IV:I.DATA[86],
COMMENT,,IV:I,Tool 6 score MAX (other than OCR tool) / Tool 6 score MIN (for the OCR tool),,IV:I.DATA[87],
COMMENT,,IV:I,Tool 6 score MIN (other than OCR tool) / Tool 6 text read #1 to 2 (for the OCR tool),,IV:I.DATA[88],
COMMENT,,IV:I,Tool 6 score Lower Limit  (other than OCR tool) / Tool 6 text read #3 to 4 (for the OCR tool),,IV:I.DATA[89],
COMMENT,,IV:I,Tool 6 score Upper Limit  (other than OCR tool) / Tool 6 text read #5 to 6 (for the OCR tool),,IV:I.DATA[90],
COMMENT,,IV:I,Tool 6 decimal point position (other than OCR tool) / Tool 6 text read #7 to 8 (for the OCR tool),,IV:I.DATA[91],
COMMENT,,IV:I,Tool 6 pitch present value MAX (other than OCR tool) / Tool 6 text read #9 to 10 (for the OCR tool),,IV:I.DATA[92],
COMMENT,,IV:I,Tool 6 pitch present value MIN (other than OCR tool) / Tool 6 text read #11 to 12 (for the OCR tool),,IV:I.DATA[93],
COMMENT,,IV:I,Tool 6 number of pitches (other than OCR tool) / Tool 6 text read #13 to 14 (for the OCR tool),,IV:I.DATA[94],
COMMENT,,IV:I,Reserved (other than OCR tool) / Tool 6 text read #15 to 16 (for the OCR tool),,IV:I.DATA[95],
COMMENT,,IV:I,Tool 7 score,,IV:I.DATA[96],
COMMENT,,IV:I,Tool 7 score MAX (other than OCR tool) / Tool 7 score MIN (for the OCR tool),,IV:I.DATA[97],
COMMENT,,IV:I,Tool 7 score MIN (other than OCR tool) / Tool 7 text read #1 to 2 (for the OCR tool),,IV:I.DATA[98],
COMMENT,,IV:I,Tool 7 score Lower Limit  (other than OCR tool) / Tool 7 text read #3 to 4 (for the OCR tool),,IV:I.DATA[99],
COMMENT,,IV:I,Tool 7 score Upper Limit  (other than OCR tool) / Tool 7 text read #5 to 6 (for the OCR tool),,IV:I.DATA[100],
COMMENT,,IV:I,Tool 7 decimal point position (other than OCR tool) / Tool 7 text read #7 to 8 (for the OCR tool),,IV:I.DATA[101],
COMMENT,,IV:I,Tool 7 pitch present value MAX (other than OCR tool) / Tool 7 text read #9 to 10 (for the OCR tool),,IV:I.DATA[102],
COMMENT,,IV:I,Tool 7 pitch present value MIN (other than OCR tool) / Tool 7 text read #11 to 12 (for the OCR tool),,IV:I.DATA[103],
COMMENT,,IV:I,Tool 7 number of pitches (other than OCR tool) / Tool 7 text read #13 to 14 (for the OCR tool),,IV:I.DATA[104],
COMMENT,,IV:I,Reserved (other than OCR tool) / Tool 7 text read #15 to 16 (for the OCR tool),,IV:I.DATA[105],
COMMENT,,IV:I,Tool 8 score,,IV:I.DATA[106],
COMMENT,,IV:I,Tool 8 score MAX (other than OCR tool) / Tool 8 score MIN (for the OCR tool),,IV:I.DATA[107],
COMMENT,,IV:I,Tool 8 score MIN (other than OCR tool) / Tool 8 text read #1 to 2 (for the OCR tool),,IV:I.DATA[108],
COMMENT,,IV:I,Tool 8 score Lower Limit  (other than OCR tool) / Tool 8 text read #3 to 4 (for the OCR tool),,IV:I.DATA[109],
COMMENT,,IV:I,Tool 8 score Upper Limit  (other than OCR tool) / Tool 8 text read #5 to 6 (for the OCR tool),,IV:I.DATA[110],
COMMENT,,IV:I,Tool 8 decimal point position (other than OCR tool) / Tool 8 text read #7 to 8 (for the OCR tool),,IV:I.DATA[111],
COMMENT,,IV:I,Tool 8 pitch present value MAX (other than OCR tool) / Tool 8 text read #9 to 10 (for the OCR tool),,IV:I.DATA[112],
COMMENT,,IV:I,Tool 8 pitch present value MIN (other than OCR tool) / Tool 8 text read #11 to 12 (for the OCR tool),,IV:I.DATA[113],
COMMENT,,IV:I,Tool 8 number of pitches (other than OCR tool) / Tool 8 text read #13 to 14 (for the OCR tool),,IV:I.DATA[114],
COMMENT,,IV:I,Reserved (other than OCR tool) / Tool 8 text read #15 to 16 (for the OCR tool),,IV:I.DATA[115],
COMMENT,,IV:I,Tool 9 score,,IV:I.DATA[116],
COMMENT,,IV:I,Tool 9 score MAX (other than OCR tool) / Tool 9 score MIN (for the OCR tool),,IV:I.DATA[117],
COMMENT,,IV:I,Tool 9 score MIN (other than OCR tool) / Tool 9 text read #1 to 2 (for the OCR tool),,IV:I.DATA[118],
COMMENT,,IV:I,Tool 9 score Lower Limit  (other than OCR tool) / Tool 9 text read #3 to 4 (for the OCR tool),,IV:I.DATA[119],
COMMENT,,IV:I,Tool 9 score Upper Limit  (other than OCR tool) / Tool 9 text read #5 to 6 (for the OCR tool),,IV:I.DATA[120],
COMMENT,,IV:I,Tool 9 decimal point position (other than OCR tool) / Tool 9 text read #7 to 8 (for the OCR tool),,IV:I.DATA[121],
COMMENT,,IV:I,Tool 9 pitch present value MAX (other than OCR tool) / Tool 9 text read #9 to 10 (for the OCR tool),,IV:I.DATA[122],
COMMENT,,IV:I,Tool 9 pitch present value MIN (other than OCR tool) / Tool 9 text read #11 to 12 (for the OCR tool),,IV:I.DATA[123],
COMMENT,,IV:I,Tool 9 number of pitches (other than OCR tool) / Tool 9 text read #13 to 14 (for the OCR tool),,IV:I.DATA[124],
COMMENT,,IV:I,Reserved (other than OCR tool) / Tool 9 text read #15 to 16 (for the OCR tool),,IV:I.DATA[125],
COMMENT,,IV:I,Tool 10 score,,IV:I.DATA[126],
COMMENT,,IV:I,Tool 10 score MAX (other than OCR tool) / Tool 10 score MIN (for the OCR tool),,IV:I.DATA[127],
COMMENT,,IV:I,Tool 10 score MIN (other than OCR tool) / Tool 10 text read #1 to 2 (for the OCR tool),,IV:I.DATA[128],
COMMENT,,IV:I,Tool 10 score Lower Limit  (other than OCR tool) / Tool 10 text read #3 to 4 (for the OCR tool),,IV:I.DATA[129],
COMMENT,,IV:I,Tool 10 score Upper Limit  (other than OCR tool) / Tool 10 text read #5 to 6 (for the OCR tool),,IV:I.DATA[130],
COMMENT,,IV:I,Tool 10 decimal point position (other than OCR tool) / Tool 10 text read #7 to 8 (for the OCR tool),,IV:I.DATA[131],
COMMENT,,IV:I,Tool 10 pitch present value MAX (other than OCR tool) / Tool 10 text read #9 to 10 (for the OCR tool),,IV:I.DATA[132],
COMMENT,,IV:I,Tool 10 pitch present value MIN (other than OCR tool) / Tool 10 text read #11 to 12 (for the OCR tool),,IV:I.DATA[133],
COMMENT,,IV:I,Tool 10 number of pitches (other than OCR tool) / Tool 10 text read #13 to 14 (for the OCR tool),,IV:I.DATA[134],
COMMENT,,IV:I,Reserved (other than OCR tool) / Tool 10 text read #15 to 16 (for the OCR tool),,IV:I.DATA[135],
COMMENT,,IV:I,Tool 11 score,,IV:I.DATA[136],
COMMENT,,IV:I,Tool 11 score MAX (other than OCR tool) / Tool 11 score MIN (for the OCR tool),,IV:I.DATA[137],
COMMENT,,IV:I,Tool 11 score MIN (other than OCR tool) / Tool 11 text read #1 to 2 (for the OCR tool),,IV:I.DATA[138],
COMMENT,,IV:I,Tool 11 score Lower Limit  (other than OCR tool) / Tool 11 text read #3 to 4 (for the OCR tool),,IV:I.DATA[139],
COMMENT,,IV:I,Tool 11 score Upper Limit  (other than OCR tool) / Tool 11 text read #5 to 6 (for the OCR tool),,IV:I.DATA[140],
COMMENT,,IV:I,Tool 11 decimal point position (other than OCR tool) / Tool 11 text read #7 to 8 (for the OCR tool),,IV:I.DATA[141],
COMMENT,,IV:I,Tool 11 pitch present value MAX (other than OCR tool) / Tool 11 text read #9 to 10 (for the OCR tool),,IV:I.DATA[142],
COMMENT,,IV:I,Tool 11 pitch present value MIN (other than OCR tool) / Tool 11 text read #11 to 12 (for the OCR tool),,IV:I.DATA[143],
COMMENT,,IV:I,Tool 11 number of pitches (other than OCR tool) / Tool 11 text read #13 to 14 (for the OCR tool),,IV:I.DATA[144],
COMMENT,,IV:I,Reserved (other than OCR tool) / Tool 11 text read #15 to 16 (for the OCR tool),,IV:I.DATA[145],
COMMENT,,IV:I,Tool 12 score,,IV:I.DATA[146],
COMMENT,,IV:I,Tool 12 score MAX (other than OCR tool) / Tool 12 score MIN (for the OCR tool),,IV:I.DATA[147],
COMMENT,,IV:I,Tool 12 score MIN (other than OCR tool) / Tool 12 text read #1 to 2 (for the OCR tool),,IV:I.DATA[148],
COMMENT,,IV:I,Tool 12 score Lower Limit  (other than OCR tool) / Tool 12 text read #3 to 4 (for the OCR tool),,IV:I.DATA[149],
COMMENT,,IV:I,Tool 12 score Upper Limit  (other than OCR tool) / Tool 12 text read #5 to 6 (for the OCR tool),,IV:I.DATA[150],
COMMENT,,IV:I,Tool 12 decimal point position (other than OCR tool) / Tool 12 text read #7 to 8 (for the OCR tool),,IV:I.DATA[151],
COMMENT,,IV:I,Tool 12 pitch present value MAX (other than OCR tool) / Tool 12 text read #9 to 10 (for the OCR tool),,IV:I.DATA[152],
COMMENT,,IV:I,Tool 12 pitch present value MIN (other than OCR tool) / Tool 12 text read #11 to 12 (for the OCR tool),,IV:I.DATA[153],
COMMENT,,IV:I,Tool 12 number of pitches (other than OCR tool) / Tool 12 text read #13 to 14 (for the OCR tool),,IV:I.DATA[154],
COMMENT,,IV:I,Reserved (other than OCR tool) / Tool 12 text read #15 to 16 (for the OCR tool),,IV:I.DATA[155],
COMMENT,,IV:I,Tool 13 score,,IV:I.DATA[156],
COMMENT,,IV:I,Tool 13 score MAX (other than OCR tool) / Tool 13 score MIN (for the OCR tool),,IV:I.DATA[157],
COMMENT,,IV:I,Tool 13 score MIN (other than OCR tool) / Tool 13 text read #1 to 2 (for the OCR tool),,IV:I.DATA[158],
COMMENT,,IV:I,Tool 13 score Lower Limit  (other than OCR tool) / Tool 13 text read #3 to 4 (for the OCR tool),,IV:I.DATA[159],
COMMENT,,IV:I,Tool 13 score Upper Limit  (other than OCR tool) / Tool 13 text read #5 to 6 (for the OCR tool),,IV:I.DATA[160],
COMMENT,,IV:I,Tool 13 decimal point position (other than OCR tool) / Tool 13 text read #7 to 8 (for the OCR tool),,IV:I.DATA[161],
COMMENT,,IV:I,Tool 13 pitch present value MAX (other than OCR tool) / Tool 13 text read #9 to 10 (for the OCR tool),,IV:I.DATA[162],
COMMENT,,IV:I,Tool 13 pitch present value MIN (other than OCR tool) / Tool 13 text read #11 to 12 (for the OCR tool),,IV:I.DATA[163],
COMMENT,,IV:I,Tool 13 number of pitches (other than OCR tool) / Tool 13 text read #13 to 14 (for the OCR tool),,IV:I.DATA[164],
COMMENT,,IV:I,Reserved (other than OCR tool) / Tool 13 text read #15 to 16 (for the OCR tool),,IV:I.DATA[165],
COMMENT,,IV:I,Tool 14 score,,IV:I.DATA[166],
COMMENT,,IV:I,Tool 14 score MAX (other than OCR tool) / Tool 14 score MIN (for the OCR tool),,IV:I.DATA[167],
COMMENT,,IV:I,Tool 14 score MIN (other than OCR tool) / Tool 14 text read #1 to 2 (for the OCR tool),,IV:I.DATA[168],
COMMENT,,IV:I,Tool 14 score Lower Limit  (other than OCR tool) / Tool 14 text read #3 to 4 (for the OCR tool),,IV:I.DATA[169],
COMMENT,,IV:I,Tool 14 score Upper Limit  (other than OCR tool) / Tool 14 text read #5 to 6 (for the OCR tool),,IV:I.DATA[170],
COMMENT,,IV:I,Tool 14 decimal point position (other than OCR tool) / Tool 14 text read #7 to 8 (for the OCR tool),,IV:I.DATA[171],
COMMENT,,IV:I,Tool 14 pitch present value MAX (other than OCR tool) / Tool 14 text read #9 to 10 (for the OCR tool),,IV:I.DATA[172],
COMMENT,,IV:I,Tool 14 pitch present value MIN (other than OCR tool) / Tool 14 text read #11 to 12 (for the OCR tool),,IV:I.DATA[173],
COMMENT,,IV:I,Tool 14 number of pitches (other than OCR tool) / Tool 14 text read #13 to 14 (for the OCR tool),,IV:I.DATA[174],
COMMENT,,IV:I,Reserved (other than OCR tool) / Tool 14 text read #15 to 16 (for the OCR tool),,IV:I.DATA[175],
COMMENT,,IV:I,Tool 15 score,,IV:I.DATA[176],
COMMENT,,IV:I,Tool 15 score MAX (other than OCR tool) / Tool 15 score MIN (for the OCR tool),,IV:I.DATA[177],
COMMENT,,IV:I,Tool 15 score MIN (other than OCR tool) / Tool 15 text read #1 to 2 (for the OCR tool),,IV:I.DATA[178],
COMMENT,,IV:I,Tool 15 score Lower Limit  (other than OCR tool) / Tool 15 text read #3 to 4 (for the OCR tool),,IV:I.DATA[179],
COMMENT,,IV:I,Tool 15 score Upper Limit  (other than OCR tool) / Tool 15 text read #5 to 6 (for the OCR tool),,IV:I.DATA[180],
COMMENT,,IV:I,Tool 15 decimal point position (other than OCR tool) / Tool 15 text read #7 to 8 (for the OCR tool),,IV:I.DATA[181],
COMMENT,,IV:I,Tool 15 pitch present value MAX (other than OCR tool) / Tool 15 text read #9 to 10 (for the OCR tool),,IV:I.DATA[182],
COMMENT,,IV:I,Tool 15 pitch present value MIN (other than OCR tool) / Tool 15 text read #11 to 12 (for the OCR tool),,IV:I.DATA[183],
COMMENT,,IV:I,Tool 15 number of pitches (other than OCR tool) / Tool 15 text read #13 to 14 (for the OCR tool),,IV:I.DATA[184],
COMMENT,,IV:I,Reserved (other than OCR tool) / Tool 15 text read #15 to 16 (for the OCR tool),,IV:I.DATA[185],
COMMENT,,IV:I,Tool 16 score,,IV:I.DATA[186],
COMMENT,,IV:I,Tool 16 score MAX (other than OCR tool) / Tool 16 score MIN (for the OCR tool),,IV:I.DATA[187],
COMMENT,,IV:I,Tool 16 score MIN (other than OCR tool) / Tool 16 text read #1 to 2 (for the OCR tool),,IV:I.DATA[188],
COMMENT,,IV:I,Tool 16 score Lower Limit  (other than OCR tool) / Tool 16 text read #3 to 4 (for the OCR tool),,IV:I.DATA[189],
COMMENT,,IV:I,Tool 16 score Upper Limit  (other than OCR tool) / Tool 16 text read #5 to 6 (for the OCR tool),,IV:I.DATA[190],
COMMENT,,IV:I,Tool 16 decimal point position (other than OCR tool) / Tool 16 text read #7 to 8 (for the OCR tool),,IV:I.DATA[191],
COMMENT,,IV:I,Tool 16 pitch present value MAX (other than OCR tool) / Tool 16 text read #9 to 10 (for the OCR tool),,IV:I.DATA[192],
COMMENT,,IV:I,Tool 16 pitch present value MIN (other than OCR tool) / Tool 16 text read #11 to 12 (for the OCR tool),,IV:I.DATA[193],
COMMENT,,IV:I,Tool 16 number of pitches (other than OCR tool) / Tool 16 text read #13 to 14 (for the OCR tool),,IV:I.DATA[194],
COMMENT,,IV:I,Reserved (other than OCR tool) / Tool 16 text read #15 to 16 (for the OCR tool),,IV:I.DATA[195],
TAG,,IV:O,,AB:ETHERNET_MODULE_INT_12Bytes:O:0,,
COMMENT,,IV:O,Trigger request,,IV:O.DATA[0].0,
